User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Zip,MCC,Errors?,Is Fraud?
210,1,2016,4,28,10,70.82,2,1.91348E+18,,5300,0,1
210,1,2016,4,28,12,12.59,2,-4.75206E+18,,4214,1,1
210,1,2016,4,28,14,3.43,2,6.13521E+18,,9402,0,1
210,1,2016,4,28,15,68.11,2,-5.69364E+18,,4112,0,1
210,1,2016,4,28,15,0.03,2,8.24576E+18,,5661,0,1
210,2,2006,4,20,17,99.72,0,-4.28247E+18,21660,4829,0,1
210,2,2006,4,20,19,44.04,0,-4.28247E+18,21660,4829,0,1
210,2,2006,4,25,19,449,0,4.00919E+18,21409,7011,1,1
210,2,2006,4,25,19,15.72,0,1.79919E+18,21409,5499,0,1
210,2,2006,4,25,19,67,0,1.79919E+18,21409,5499,0,1
210,2,2006,4,27,11,481,0,4.55289E+18,94606,3596,0,1
210,2,2006,4,27,11,0.96,0,-3.39825E+18,8401,7995,0,1
210,2,2006,4,27,12,1.9,0,-4.28247E+18,21660,4829,0,1
210,2,2006,4,29,15,223.76,0,4.00919E+18,21409,7011,0,1
210,2,2006,4,29,15,-449,0,4.00919E+18,21409,7011,0,1
210,2,2006,5,3,11,-481,0,4.55289E+18,94606,3596,0,1
210,2,2006,5,3,11,166.23,0,4.55289E+18,94606,3596,0,1
212,0,2017,11,21,12,7.6,1,-8.29162E+18,,5193,0,1
212,0,2017,11,22,13,4.18,1,-6.01867E+18,,5947,0,1
212,0,2017,11,23,14,160,1,1.7153E+18,,3722,0,1
212,0,2017,11,29,14,74.8,1,6.66197E+18,,5211,1,1
212,0,2017,11,29,14,9.76,1,-4.50054E+18,,5814,0,1
212,0,2017,11,30,19,0.88,1,6.99836E+18,,5411,0,1
212,0,2017,12,3,15,50.14,1,-6.16179E+18,,3389,0,1
212,0,2017,12,3,15,5.7,1,-7.27612E+17,,5411,0,1
212,0,2017,12,3,17,36.33,1,-2.45178E+17,,5311,0,1
212,0,2017,12,3,17,290.57,1,-7.80705E+18,,3684,0,1
212,2,2008,9,12,11,302.71,2,5.62583E+18,,7922,0,1
212,2,2008,9,12,15,147.64,2,-1.93914E+18,,5045,0,1
212,2,2008,9,13,9,102.32,2,-5.21142E+17,,5815,0,1
212,2,2008,9,13,9,94.52,2,-7.42109E+18,,5311,0,1
212,2,2008,11,3,8,272.34,0,1.91348E+18,73086,5300,0,1
212,2,2008,11,5,8,20.54,0,1.79919E+18,72956,5499,0,1
212,2,2008,11,6,7,313.11,0,5.42416E+18,74948,5921,0,1
212,2,2008,11,12,11,110.74,0,9.05774E+18,74940,5311,0,1
212,2,2008,11,12,11,15.79,0,5.77433E+18,72903,5300,0,1
212,2,2008,11,12,12,74.86,0,-7.7406E+18,72936,5300,1,1
212,2,2008,11,13,7,113.97,0,-3.22076E+18,74338,5311,0,1
212,2,2008,11,13,10,25.57,0,-5.69364E+18,72908,4112,0,1
212,2,2008,11,13,13,59.23,0,-4.98121E+18,72904,5300,0,1
212,2,2008,11,14,8,168.39,0,-2.91654E+18,73013,5712,0,1
212,4,2008,12,19,8,13.36,2,-3.22076E+18,,5311,0,1
212,4,2008,12,19,9,0.6,2,4.11333E+18,,5814,0,1
212,4,2008,12,19,11,302.09,2,-4.28247E+18,,4829,0,1
212,4,2008,12,19,13,26.35,2,-5.58112E+18,,5311,0,1
212,4,2008,12,20,8,90.61,2,1.91348E+18,,5300,0,1
212,4,2008,12,20,9,67.17,0,-8.68363E+18,72901,5651,1,1
212,4,2008,12,20,10,414,2,1.27047E+18,,3730,0,1
212,4,2008,12,21,12,80.6,2,1.91348E+18,,5300,0,1
212,4,2008,12,21,13,52.19,0,6.61598E+18,72913,5912,0,1
212,4,2008,12,21,15,128.17,2,2.0865E+17,,5651,0,1
212,4,2008,12,22,10,133.85,0,-1.43103E+18,72916,5932,0,1
212,4,2008,12,26,7,-414,2,1.27047E+18,,3730,0,1
212,4,2008,12,26,7,298.34,2,1.27047E+18,,3730,0,1
212,4,2018,4,30,17,7.8,1,-7.27612E+17,,5411,1,1
212,4,2018,5,2,11,40.01,1,-6.16179E+18,,3389,0,1
212,4,2018,5,2,12,29.18,1,-7.27612E+17,,5411,0,1
212,4,2018,5,2,16,0.74,1,-5.16204E+18,,5541,0,1
212,4,2018,5,4,17,5.05,1,-7.27612E+17,,5411,0,1
212,4,2018,5,4,19,122,1,-3.36283E+18,,7011,0,1
212,4,2018,5,11,12,0.65,1,9.05774E+18,,5311,0,1
214,0,2018,5,4,10,14.98,0,3.18952E+18,,5311,0,1
214,0,2018,5,7,11,18.3,0,-1.6423E+18,,5912,0,1
214,0,2018,5,7,13,7.24,0,-7.14667E+18,,5970,0,1
214,0,2018,5,7,13,3.75,0,3.01718E+18,,5921,0,1
214,0,2018,5,10,18,99.11,0,6.0514E+18,,5310,0,1
214,0,2018,5,11,12,0.32,0,-7.27612E+17,,5411,0,1
214,0,2018,5,14,11,15.62,0,5.50735E+18,,4121,0,1
214,0,2018,5,14,15,70.85,0,-3.94366E+18,,5712,0,1
214,0,2018,5,14,16,9.59,0,5.50735E+18,,4121,0,1
214,0,2018,5,14,16,45.92,0,3.18952E+18,,5311,0,1
214,0,2018,5,16,14,115.68,0,6.0514E+18,,5310,0,1
214,0,2018,5,16,15,8.64,0,-3.15872E+18,,5812,0,1
215,0,2008,10,9,7,74.87,2,-5.58112E+18,,5311,0,1
215,0,2008,10,9,8,306.78,2,-4.28247E+18,,4829,0,1
215,0,2008,10,9,10,18.56,2,-4.28247E+18,,4829,0,1
215,0,2008,10,9,11,146.69,2,-4.28247E+18,,4829,0,1
215,0,2008,10,9,11,7.48,2,5.81722E+18,,5912,0,1
215,0,2015,12,27,12,59.92,2,-3.39554E+18,,5311,0,1
215,0,2015,12,27,13,79.63,2,-4.28247E+18,,4829,0,1
215,0,2015,12,28,10,81.89,0,-2.09729E+18,8869,5912,0,1
215,0,2015,12,28,14,164.02,0,-7.96144E+18,8889,5300,0,1
215,0,2015,12,28,14,108.96,0,-3.90626E+18,8822,5300,0,1
215,0,2015,12,28,16,668.44,2,-7.90281E+18,,4411,0,1
215,0,2015,12,28,16,122.27,0,7.50333E+18,8853,5211,0,1
215,0,2015,12,28,17,3.74,0,2.8339E+18,8880,5912,0,1
215,0,2016,3,31,10,239.14,2,5.92371E+18,,5045,0,1
215,1,2018,3,7,17,96.93,1,6.0514E+18,,5310,0,1
215,1,2018,3,8,10,111.02,1,4.57388E+18,,5045,0,1
215,1,2018,3,8,12,69,1,1.79919E+18,,5499,0,1
215,1,2018,3,8,12,8.67,1,1.79919E+18,,5499,0,1
215,1,2018,3,8,12,-69,1,1.79919E+18,,5499,0,1
215,1,2018,3,9,14,12.41,1,7.06958E+18,,5812,0,1
215,1,2018,3,16,11,17.14,1,6.99836E+18,,5411,0,1
215,1,2018,3,21,16,2.11,1,-2.45178E+17,,5311,0,1
215,1,2018,3,21,19,156.06,1,-8.40529E+18,,5651,0,1
215,1,2018,3,22,12,98.86,1,9.05774E+18,,5311,0,1
217,1,2014,3,9,7,2.41,0,-3.85065E+18,44680,5812,0,1
219,0,2016,5,8,11,62.05,2,1.67088E+18,,5814,0,1
219,0,2016,5,8,11,24.17,2,6.04253E+18,,5912,0,1
219,0,2016,5,8,16,263.12,2,1.91348E+18,,5300,0,1
219,0,2016,5,8,16,72.91,1,1.19286E+17,28694,7922,0,1
219,1,2013,11,16,13,68.16,2,-4.28247E+18,,4829,1,1
219,1,2013,11,16,14,23.39,0,3.45199E+18,44680,4121,0,1
219,1,2013,11,16,14,107.84,2,-7.89397E+18,,3260,0,1
219,1,2013,11,17,8,69.97,2,1.91348E+18,,5300,1,1
219,1,2013,11,17,8,105.31,2,-5.69364E+18,,4112,0,1
219,1,2013,11,17,13,4.71,0,-4.73855E+18,44681,5813,0,1
219,1,2013,11,17,13,7.31,2,6.75962E+18,,5311,0,1
219,1,2013,11,17,13,52.91,2,9.05774E+18,,5311,1,1
219,1,2013,11,17,14,360,2,3.99132E+18,,3405,0,1
219,1,2013,11,20,7,-360,2,3.99132E+18,,3405,0,1
219,1,2013,11,20,7,135.17,2,3.99132E+18,,3405,0,1
219,1,2016,5,17,11,55.93,2,8.22648E+17,,5311,0,1
219,1,2016,5,17,11,317.64,2,-1.39682E+18,,5816,0,1
219,1,2016,5,17,14,175.47,1,3.76178E+18,28740,5300,0,1
220,0,2015,8,16,9,333.54,2,-5.54669E+17,,3008,0,1
220,0,2015,8,16,10,101.51,2,-2.04205E+18,,5815,0,1
220,0,2015,8,16,10,131.46,2,2.1223E+18,,5094,0,1
220,0,2015,8,16,14,10.7,2,-1.59553E+18,,3005,0,1
220,0,2015,8,16,16,61.45,2,-3.22076E+18,,5311,0,1
220,0,2015,8,16,16,0.37,1,6.46253E+18,46765,5310,0,1
220,0,2015,8,17,11,315.04,2,8.37304E+18,,3144,0,1
220,0,2015,8,17,11,259.33,0,6.47142E+18,46764,5300,0,1
220,0,2015,8,17,14,82.82,2,6.66197E+18,,5211,0,1
220,0,2015,8,17,14,15.12,2,-8.11299E+18,,4511,0,1
220,0,2015,8,17,15,141.7,2,4.87234E+18,,5732,1,1
220,0,2015,8,18,10,3.55,2,-4.28247E+18,,4829,0,1
220,0,2015,8,18,11,270.08,2,-5.90412E+18,,5719,0,1
220,0,2015,8,18,11,156.45,2,8.38425E+17,,4814,0,1
220,0,2016,8,7,10,5.55,2,4.57388E+18,,5045,0,1
220,0,2016,8,7,13,79.81,2,-5.84193E+18,,4121,0,1
220,0,2016,8,7,14,242.06,2,2.1223E+18,,5094,0,1
220,0,2016,8,7,14,276,2,-6.40666E+18,,3390,0,1
220,0,2016,8,11,12,258.1,2,-6.40666E+18,,3390,0,1
220,0,2016,8,11,12,-276,2,-6.40666E+18,,3390,0,1
220,1,2014,3,31,6,138.06,2,2.1223E+18,,5094,0,1
220,1,2014,3,31,8,81.27,2,-4.28247E+18,,4829,0,1
220,1,2014,3,31,8,213.43,2,8.08093E+18,,5310,0,1
220,1,2014,3,31,9,437,2,1.27047E+18,,3730,0,1
220,1,2014,3,31,9,341.4,2,-3.69365E+18,,4814,0,1
220,1,2014,3,31,9,341,2,-6.16179E+18,,3389,0,1
220,1,2014,3,31,9,192.12,0,-4.70217E+18,44680,8021,0,1
220,1,2014,4,2,3,-341,2,-6.16179E+18,,3389,0,1
220,1,2014,4,2,3,67.22,2,-6.16179E+18,,3389,0,1
220,1,2014,4,3,1,458.62,2,1.27047E+18,,3730,0,1
220,1,2014,4,3,1,-437,2,1.27047E+18,,3730,0,1
220,1,2016,8,23,10,78.47,2,-5.21142E+17,,5815,0,1
220,3,2007,9,12,9,220.1,2,-4.28247E+18,,4829,0,1
220,3,2007,9,12,10,88.45,0,1.14797E+18,46764,5094,0,1
220,3,2007,9,12,11,150.2,2,4.87234E+18,,5732,0,1
220,3,2010,6,4,6,83.92,2,7.0356E+18,,5311,0,1
220,3,2010,6,4,9,354,2,4.55289E+18,,3596,0,1
220,3,2010,6,4,12,333.37,2,1.91348E+18,,5300,0,1
220,3,2010,6,4,14,1343.32,2,-7.90281E+18,,4411,0,1
220,3,2010,6,6,7,106.14,2,1.91348E+18,,5300,0,1
220,3,2010,6,6,11,149.01,2,4.79601E+18,,5732,0,1
220,3,2010,6,6,11,205,2,-1.90813E+18,,3771,0,1
220,3,2010,6,6,16,142.61,2,4.79601E+18,,5732,0,1
220,3,2010,6,6,16,492,2,3.33722E+17,,4722,0,1
220,3,2010,6,7,7,24.76,2,-3.03858E+17,,5251,0,1
220,3,2010,6,7,8,94.78,2,3.63555E+18,,5310,0,1
220,3,2010,6,7,10,15.82,2,7.0356E+18,,5311,0,1
220,3,2010,6,7,10,246.52,2,-1.67718E+18,,5310,0,1
220,3,2010,6,11,5,-354,2,4.55289E+18,,3596,0,1
220,3,2010,6,11,5,325.16,2,4.55289E+18,,3596,0,1
220,3,2010,6,12,5,4,2,-1.90813E+18,,3771,0,1
220,3,2010,6,12,5,-205,2,-1.90813E+18,,3771,0,1
220,3,2010,6,12,9,-492,2,3.33722E+17,,4722,0,1
220,3,2010,6,12,9,24.86,2,3.33722E+17,,4722,0,1
220,3,2015,10,23,11,103.58,0,6.47142E+18,46764,5300,0,1
220,3,2015,10,23,13,156.63,2,-2.18784E+18,,3058,0,1
220,3,2015,10,23,13,119.29,0,6.47142E+18,46764,5300,0,1
220,3,2015,10,25,15,4.35,2,-3.39554E+18,,5311,0,1
220,3,2015,10,25,16,156.14,1,-6.22242E+18,46787,5300,0,1
220,3,2015,10,25,16,127,2,-6.40666E+18,,3390,0,1
220,3,2015,10,26,9,231.73,2,-1.93914E+18,,5045,0,1
220,3,2015,10,26,11,242.02,2,7.0356E+18,,5311,0,1
220,3,2015,10,26,11,89.06,2,1.69805E+18,,7922,0,1
220,3,2015,10,26,14,157.92,0,6.42928E+18,46725,7922,0,1
220,3,2015,10,26,14,41.29,1,5.2518E+18,46765,5813,0,1
220,3,2015,10,31,12,-127,2,-6.40666E+18,,3390,0,1
220,3,2015,10,31,12,156.2,2,-6.40666E+18,,3390,0,1
222,3,2016,2,2,11,174.68,2,5.92371E+18,,5045,0,1
223,0,2014,3,15,11,87.95,2,-5.90412E+18,,5719,0,1
223,0,2014,3,15,12,170.92,2,1.91348E+18,,5300,0,1
223,0,2014,3,15,13,45.5,2,3.41453E+18,,5651,0,1
223,0,2014,3,15,14,145.39,2,6.45521E+18,,5815,0,1
223,0,2014,3,15,15,2.43,2,4.87234E+18,,5732,0,1
223,0,2014,3,15,16,200,2,4.8349E+17,,3504,0,1
223,0,2014,3,16,6,160.42,2,-7.14667E+18,,5970,0,1
223,0,2014,3,16,7,62.76,2,-4.28247E+18,,4829,0,1
223,0,2014,3,16,7,0.02,2,-5.47568E+18,,5942,0,1
223,0,2014,3,16,8,66.73,2,-2.04205E+18,,5815,0,1
223,0,2014,3,16,10,-200,2,4.8349E+17,,3504,0,1
223,0,2014,3,16,10,25.49,2,4.8349E+17,,3504,0,1
223,0,2015,7,5,13,141.56,1,8.98791E+18,19330,7995,0,1
223,0,2015,7,5,13,31.75,2,-5.40195E+18,,5651,0,1
223,0,2015,7,5,13,39.54,0,-6.76644E+18,19352,5813,0,1
223,0,2015,7,5,14,88.87,2,-4.28247E+18,,4829,0,1
223,2,2005,12,22,10,25.45,0,3.98716E+18,,5921,0,1
223,2,2005,12,27,12,181.12,0,-7.23139E+18,,5310,0,1
223,2,2006,1,5,13,104.25,0,3.89788E+18,,5094,0,1
223,5,2007,10,31,9,51.95,0,-3.43356E+18,19390,5813,0,1
223,5,2007,10,31,10,2.26,2,-2.45178E+17,,5311,0,1
223,5,2007,10,31,10,286,2,1.7153E+18,,3722,0,1
223,5,2007,10,31,11,98.3,2,-3.22076E+18,,5311,0,1
223,5,2007,10,31,13,129.01,2,1.91348E+18,,5300,0,1
223,5,2007,10,31,13,13.95,2,4.87234E+18,,5732,0,1
223,5,2007,10,31,14,31.04,0,6.50907E+18,19352,5300,0,1
223,5,2007,10,31,14,141.28,2,5.92371E+18,,5045,0,1
223,5,2007,10,31,15,2.22,0,6.2926E+18,19369,5300,0,1
223,5,2007,11,8,9,-286,2,1.7153E+18,,3722,0,1
223,5,2007,11,8,9,376.3,2,1.7153E+18,,3722,0,1
225,0,2016,1,20,9,95.6,1,6.64752E+18,44677,7538,0,1
225,0,2016,1,20,9,146.45,2,-5.90412E+18,,5719,0,1
225,0,2016,1,20,11,74.6,1,-4.50083E+17,44691,5921,0,1
225,0,2016,1,20,15,77.96,2,1.91348E+18,,5300,0,1
225,0,2016,1,21,9,265.06,0,1.28367E+18,44606,5300,0,1
225,0,2016,1,21,9,28.35,1,6.7206E+18,44677,5921,0,1
225,0,2016,1,21,11,12.65,2,-5.90412E+18,,5719,0,1
225,0,2016,1,21,13,116.21,2,7.31834E+18,,7996,0,1
225,0,2016,1,21,14,70.46,2,2.0865E+17,,5651,1,1
225,0,2016,1,21,14,23.67,2,-2.91654E+18,,5719,0,1
226,2,2016,10,4,11,1.29,2,1.91348E+18,,5300,0,1
226,2,2016,10,4,13,100,2,8.22648E+17,,5311,0,1
228,1,2015,7,22,13,96.25,2,8.22648E+17,,5311,0,1
228,1,2015,7,22,13,891.13,2,-5.51332E+17,,4411,0,1
228,1,2015,7,22,15,35.84,2,6.04253E+18,,5912,0,1
228,1,2015,7,24,9,18.43,0,-6.55449E+18,11557,5912,0,1
228,1,2015,7,24,10,73.15,2,-4.28247E+18,,4829,0,1
228,3,2018,12,5,10,-89,1,2.02755E+18,,5541,0,1
228,3,2018,12,5,10,14.37,1,-7.05207E+18,,5814,0,1
228,3,2018,12,5,10,89,1,2.02755E+18,,5541,0,1
228,3,2018,12,7,11,1.39,1,-4.75206E+18,,4214,0,1
228,3,2018,12,12,15,16.35,1,6.0514E+18,,5310,0,1
228,3,2018,12,12,15,41.67,1,2.02755E+18,,5541,0,1
228,3,2018,12,13,18,39.67,1,-2.45178E+17,,5311,0,1
228,3,2018,12,14,14,2.71,1,6.99836E+18,,5411,0,1
228,3,2018,12,14,17,1141.46,1,-3.65006E+18,,3007,0,1
228,3,2018,12,19,11,0.06,1,-5.16204E+18,,5541,1,1
228,3,2018,12,20,15,12.31,1,9.05774E+18,,5311,0,1
228,3,2018,12,20,15,104.98,1,3.18952E+18,,5311,0,1
229,1,2008,7,18,12,650.4,2,-5.51332E+17,,4411,1,1
229,1,2008,7,21,16,0,2,-6.76107E+18,,5310,0,1
229,1,2008,7,21,20,110,2,-1.00748E+18,,3780,0,1
229,1,2008,7,21,20,27.22,2,-1.11958E+18,,5045,0,1
229,1,2008,7,25,13,55.95,2,7.47959E+18,,5311,0,1
229,1,2008,7,25,16,13.53,2,-2.91654E+18,,5719,1,1
229,1,2008,7,25,16,57.17,2,-8.11299E+18,,4511,0,1
229,1,2008,7,29,20,-110,2,-1.00748E+18,,3780,0,1
229,1,2008,7,29,20,212.16,2,-1.00748E+18,,3780,0,1
229,1,2016,7,10,10,3.64,2,-4.75206E+18,,4214,0,1
229,1,2016,7,10,11,21.76,2,-6.16004E+18,,4121,0,1
229,1,2016,7,10,15,21.32,2,1.91348E+18,,5300,0,1
230,1,2019,1,10,12,62.67,1,7.48862E+18,,5651,0,1
230,1,2019,1,10,19,32.6,1,-7.5187E+18,,5813,0,1
230,1,2019,1,12,13,74.17,1,5.90183E+17,,5094,0,1
230,1,2019,1,12,18,112.97,1,3.18952E+18,,5311,0,1
230,1,2019,1,15,16,10.24,1,9.05774E+18,,5311,0,1
230,1,2019,1,18,11,235,1,-1.12121E+17,,3509,0,1
230,1,2019,1,18,16,78.48,1,9.05774E+18,,5311,0,1
230,1,2019,1,22,14,43.23,1,-2.45178E+17,,5311,0,1
230,1,2019,1,22,16,25.48,1,-7.5187E+18,,5813,0,1
230,1,2019,1,22,19,0.47,1,1.90253E+17,,3359,0,1
230,1,2019,1,23,6,1.65,1,-1.12121E+17,,3509,0,1
230,1,2019,1,24,14,0.01,1,5.50735E+18,,4121,0,1
230,1,2019,1,26,13,0.15,1,-2.45178E+17,,5311,0,1
234,1,2006,6,6,10,210.42,0,-8.56695E+18,62052,3640,0,1
234,1,2006,6,6,11,87.31,0,2.67639E+18,62015,5300,0,1
234,1,2006,6,8,12,132.71,0,-1.28808E+18,62052,5499,0,1
234,1,2006,6,8,14,36.99,0,7.34446E+18,62086,4121,0,1
234,1,2006,6,8,16,35.83,0,4.87234E+18,62703,5732,0,1
234,1,2006,6,13,10,-94,0,1.79919E+18,62018,5499,0,1
234,1,2006,6,13,10,94,0,1.79919E+18,62018,5499,0,1
234,1,2006,6,13,11,63.01,0,1.00676E+18,62015,4121,0,1
234,1,2006,6,13,13,0.49,0,-5.58112E+18,62052,5311,0,1
234,1,2006,6,13,14,12.13,0,1.00676E+18,62015,4121,0,1
234,1,2006,6,13,15,0.59,0,-5.47568E+18,62048,5942,0,1
234,1,2010,11,18,5,137.87,2,1.91348E+18,,5300,0,1
234,1,2010,11,18,10,163,2,5.23774E+18,,3775,0,1
234,1,2010,11,19,3,-163,2,5.23774E+18,,3775,0,1
234,1,2010,11,19,3,163.39,2,5.23774E+18,,3775,0,1
234,1,2010,11,19,5,42.14,2,-2.87577E+18,,5310,0,1
234,1,2010,11,19,5,86.15,2,1.91348E+18,,5300,0,1
234,1,2010,11,19,5,1.27,2,-7.14667E+18,,5970,0,1
234,1,2010,11,19,5,78.6,2,6.66197E+18,,5211,0,1
234,1,2010,11,19,6,243.75,2,9.05774E+18,,5311,0,1
234,1,2010,11,19,11,0.18,2,-3.22076E+18,,5311,0,1
234,1,2010,11,19,12,42.09,2,6.45521E+18,,5815,0,1
236,0,2007,11,15,8,290.5,0,1.84359E+18,74848,5310,0,1
236,0,2007,11,15,9,0.4,2,-3.22076E+18,,5311,0,1
236,0,2012,4,28,11,3.81,2,-3.22076E+18,,5311,0,1
236,1,2007,8,17,10,97.04,2,-2.87577E+18,,5310,0,1
236,1,2007,8,17,11,150.22,2,1.91348E+18,,5300,0,1
236,1,2007,8,18,9,125.97,2,-4.28247E+18,,4829,0,1
236,2,2007,10,31,7,110.47,0,1.84359E+18,74848,5310,0,1
236,2,2007,10,31,9,240.77,0,8.56433E+18,74848,5651,0,1
236,2,2007,10,31,9,244.97,2,-8.19461E+18,,3001,0,1
236,2,2007,10,31,9,61.2,0,-3.32504E+17,74848,5094,0,1
238,1,2013,12,27,8,74.6,2,-3.69365E+18,,4814,0,1
238,1,2013,12,27,8,55.89,2,1.91348E+18,,5300,0,1
238,1,2013,12,27,9,9.96,2,-5.47568E+18,,5942,0,1
238,1,2013,12,27,9,188.75,2,-8.40529E+18,,5651,0,1
238,1,2013,12,28,7,118.42,2,-4.28247E+18,,4829,0,1
238,1,2013,12,28,7,120.84,2,-3.22076E+18,,5311,0,1
238,1,2013,12,28,8,71.41,0,-5.63158E+17,44680,5310,0,1
238,1,2013,12,28,8,138.12,0,-5.63158E+17,44680,5310,1,1
238,1,2013,12,28,9,0.31,0,9.38056E+17,44680,5921,0,1
238,1,2013,12,28,10,35.25,2,-3.22076E+18,,5311,0,1
238,1,2013,12,28,11,120.17,2,-4.28247E+18,,4829,0,1
238,1,2013,12,29,5,7.13,0,7.32765E+18,44680,5411,0,1
238,4,2014,3,29,8,6.2,2,1.91348E+18,,5300,0,1
238,4,2014,3,29,8,122.45,2,1.91348E+18,,5300,1,1
238,4,2014,3,29,10,1.16,2,1.91348E+18,,5300,0,1
238,4,2014,3,29,14,117.68,0,2.57563E+18,44680,5661,0,1
238,4,2014,3,29,14,86.17,2,6.45521E+18,,5815,0,1
239,0,2016,11,6,11,16.47,2,-2.04205E+18,,5815,0,1
239,0,2016,11,6,15,231.49,2,4.87234E+18,,5732,0,1
239,0,2016,11,6,15,20.3,2,-8.40529E+18,,5651,0,1
239,2,2008,1,26,10,73.5,0,-8.3729E+18,46107,5411,1,1
239,2,2008,1,26,10,11.63,2,-7.14667E+18,,5970,0,1
239,2,2008,1,27,12,55.13,2,-5.90412E+18,,5719,0,1
239,2,2008,1,27,15,276.62,2,-4.28247E+18,,4829,0,1
239,2,2009,2,22,7,79.49,0,1.91348E+18,46112,5300,0,1
239,2,2009,2,22,8,433,0,5.23774E+18,89148,3775,0,1
239,2,2009,2,27,8,16.22,0,1.91348E+18,46112,5300,0,1
239,2,2009,2,27,14,187.96,0,1.91348E+18,46112,5300,0,1
239,2,2009,2,28,9,72.48,0,-2.87577E+18,46131,5310,0,1
239,2,2009,3,4,9,260.11,0,-1.67718E+18,46142,5310,0,1
239,2,2009,3,6,10,242.91,0,-1.39682E+18,46131,5816,0,1
239,2,2009,3,8,9,7.92,0,2.73746E+18,46107,5932,0,1
239,2,2009,3,8,13,253.58,0,-5.58112E+18,46237,5311,0,1
239,3,2008,6,5,7,265.53,2,-5.54669E+17,,3008,0,1
239,3,2008,6,5,13,95.96,2,-2.15162E+18,,5816,0,1
239,3,2008,6,5,15,532.9,2,1.91348E+18,,5300,0,1
239,3,2008,6,6,9,172.95,2,4.9437E+18,,5816,0,1
239,3,2008,6,6,13,190.76,2,-7.75907E+18,,5651,0,1
239,3,2008,6,6,13,146.21,2,6.69846E+18,,4814,0,1
239,3,2008,6,6,14,62.92,0,-8.94048E+17,46107,5912,0,1
239,3,2008,6,6,15,57.59,0,2.64267E+18,46256,5300,0,1
239,6,2013,11,29,5,107.73,2,-2.45178E+17,,5311,0,1
239,6,2013,11,29,5,34.55,0,-4.11708E+18,44680,5651,0,1
239,6,2013,11,29,12,67.16,2,2.88419E+18,,5311,0,1
239,6,2013,11,30,6,141.15,2,-4.28247E+18,,4829,0,1
239,6,2013,11,30,7,1.11,0,-9.12391E+18,44680,5300,0,1
239,6,2013,11,30,7,121.57,2,-5.58112E+18,,5311,0,1
239,6,2013,11,30,8,5.43,0,-3.79651E+18,44680,5912,0,1
239,6,2013,11,30,8,32.77,0,7.32765E+18,44680,5411,0,1
239,6,2013,11,30,9,41.11,0,3.45199E+18,44680,4121,0,1
239,6,2013,11,30,12,109.71,0,-3.85065E+18,44680,5812,0,1
239,6,2013,11,30,12,0.18,0,-5.63158E+17,44680,5310,0,1
239,6,2013,11,30,15,116.91,2,-4.28247E+18,,4829,0,1
240,1,2016,3,3,14,66.51,2,-5.84193E+18,,4121,0,1
240,1,2016,3,3,18,27.21,2,6.75962E+18,,5311,0,1
240,1,2016,3,3,19,36.24,2,-5.21142E+17,,5815,0,1
240,2,2019,6,22,13,736.59,1,-8.80451E+18,,5712,0,1
240,2,2019,6,22,14,82.47,1,-5.16204E+18,,5541,0,1
240,2,2019,6,28,14,131.53,1,-2.45178E+17,,5311,0,1
240,2,2019,6,28,15,35.38,1,6.0514E+18,,5310,0,1
240,2,2019,6,29,18,23.03,1,6.09856E+18,,4214,0,1
240,2,2019,7,2,12,56.56,1,-2.45178E+17,,5311,0,1
240,2,2019,7,2,15,70.83,1,4.57388E+18,,5045,0,1
240,3,2010,9,19,4,5.78,2,-5.58112E+18,,5311,0,1
240,3,2010,9,19,6,147.85,2,-3.22076E+18,,5311,0,1
240,3,2010,9,19,6,89.64,2,4.87234E+18,,5732,0,1
240,3,2010,9,19,10,140.08,2,-8.68683E+18,,5733,0,1
240,3,2010,9,19,10,0.98,2,-7.16257E+18,,5733,0,1
240,3,2010,9,19,11,372.46,0,4.53005E+18,,5712,0,1
240,3,2010,9,20,12,22.14,0,-7.02453E+18,,5921,0,1
240,3,2010,9,20,12,118,2,1.91348E+18,,5300,0,1
240,3,2010,9,21,7,38.27,2,7.47959E+18,,5311,0,1
240,3,2010,9,21,9,26.7,2,-2.04205E+18,,5815,0,1
240,3,2010,9,21,12,208.5,2,-3.22076E+18,,5311,0,1
240,3,2010,9,21,13,125.86,2,-2.91654E+18,,5719,0,1
240,3,2010,9,21,13,383.57,2,1.91348E+18,,5300,0,1
240,3,2019,9,10,19,1.13,1,6.0514E+18,,5310,0,1
240,3,2019,9,13,12,41.42,1,-1.6423E+18,,5912,0,1
240,3,2019,9,13,18,28.51,1,-8.7334E+18,,5814,0,1
240,3,2019,9,17,11,25.25,1,3.01718E+18,,5921,0,1
240,3,2019,9,21,13,45.47,1,-8.83014E+18,,5211,0,1
240,3,2019,9,21,16,3.55,1,9.05774E+18,,5311,0,1
240,3,2019,9,26,12,15.84,1,7.48862E+18,,5651,0,1
240,3,2019,9,27,12,13.13,1,2.02755E+18,,5541,0,1
241,3,2016,1,10,13,1.92,1,5.08685E+18,36025,5300,0,1
241,3,2016,1,10,15,250.23,2,-4.28247E+18,,4829,0,1
241,3,2016,1,10,15,13.89,2,6.04253E+18,,5912,0,1
241,3,2016,1,10,17,33.93,2,1.91348E+18,,5300,0,1
242,0,2008,2,28,12,12.38,2,1.70491E+17,,5193,0,1
