User,Card,Year,Month,Day,Time,Amount,Use Chip,Merchant Name,Merchant City,Merchant State,Zip,MCC,Errors?,Is Fraud?
1026,1,2015,12,5,13:19,$38.06,Online Transaction,6.45521E+18,ONLINE,,,5815,,Yes
1029,0,2008,7,18,7:03,$146.59,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1029,0,2008,7,18,7:21,$7.83,Online Transaction,-4.31714E+18,ONLINE,,,5211,,Yes
1029,0,2008,7,18,9:17,$202.72,Online Transaction,-7.81388E+17,ONLINE,,,3009,,Yes
1029,0,2008,7,18,9:24,$123.61,Online Transaction,8.18129E+18,ONLINE,,,5661,,Yes
1029,0,2008,7,18,10:17,$4.47,Online Transaction,6.75962E+18,ONLINE,,,5311,,Yes
1029,0,2008,7,18,15:36,$184.00,Online Transaction,4.55289E+18,ONLINE,,,3596,,Yes
1029,0,2008,7,18,15:58,$279.00,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1029,0,2008,7,19,9:51,$161.00,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1029,0,2008,7,19,10:20,$0.33,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1029,0,2008,7,19,12:46,$179.83,Online Transaction,4.55289E+18,ONLINE,,,3596,,Yes
1029,0,2008,7,19,12:47,$-184.00,Online Transaction,4.55289E+18,ONLINE,,,3596,,Yes
1029,0,2008,7,23,13:36,$662.68,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1029,0,2008,7,23,13:55,$-279.00,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1029,0,2008,7,24,7:31,$-161.00,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1029,0,2008,7,24,7:59,$216.69,Online Transaction,5.23774E+18,ONLINE,,,3775,,Yes
1029,0,2013,10,18,6:16,$53.00,Swipe Transaction,2.29516E+18,Sugarcreek,OH,44681,7995,,Yes
1029,0,2013,10,18,6:33,$194.78,Online Transaction,3.41453E+18,ONLINE,,,5651,,Yes
1029,0,2013,10,18,6:40,$63.33,Online Transaction,-5.58112E+18,ONLINE,,,5311,,Yes
1029,0,2013,10,18,9:57,$80.40,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1029,0,2013,10,18,12:00,$29.26,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1029,0,2013,10,18,12:29,$53.68,Online Transaction,-5.84193E+18,ONLINE,,,4121,,Yes
1029,0,2013,10,18,12:30,$157.58,Online Transaction,-5.69364E+18,ONLINE,,,4112,,Yes
1029,0,2013,10,18,12:35,$2.41,Online Transaction,6.69846E+18,ONLINE,,,4814,,Yes
1029,0,2013,10,19,6:34,$76.41,Online Transaction,-5.84193E+18,ONLINE,,,4121,,Yes
1029,0,2013,10,19,6:38,$1.69,Online Transaction,6.63873E+18,ONLINE,,,5732,,Yes
1029,0,2013,10,19,9:28,$102.98,Online Transaction,3.45276E+18,ONLINE,,,3174,,Yes
1029,0,2013,10,19,11:39,$20.41,Online Transaction,3.66829E+18,ONLINE,,,7801,,Yes
1029,0,2013,10,19,14:25,$1177.45,Online Transaction,7.69648E+18,ONLINE,,,5533,,Yes
1029,0,2013,10,19,14:53,$165.19,Swipe Transaction,-3.79651E+18,Strasburg,OH,44680,5912,,Yes
1029,0,2013,10,19,15:09,$44.90,Swipe Transaction,4.77454E+18,Uniontown,OH,44685,7996,,Yes
1029,0,2018,7,20,14:09,$27.14,Chip Transaction,5.50735E+18,Rome,Italy,,4121,Bad PIN,Yes
1029,0,2018,7,23,16:56,$50.42,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,,Yes
1029,0,2018,7,25,16:26,$400.19,Chip Transaction,-8.80451E+18,Rome,Italy,,5712,,Yes
1029,0,2018,7,27,10:42,$19.39,Chip Transaction,6.66197E+18,Rome,Italy,,5211,,Yes
1029,0,2018,7,30,15:56,$32.06,Chip Transaction,6.0514E+18,Rome,Italy,,5310,,Yes
1029,2,2008,8,29,7:31,$120.00,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1029,2,2008,8,29,8:07,$69.27,Online Transaction,-3.03858E+17,ONLINE,,,5251,Bad CVV,Yes
1029,2,2008,8,29,8:21,$1.38,Online Transaction,5.62583E+18,ONLINE,,,7922,,Yes
1029,2,2008,9,6,5:45,$302.51,Online Transaction,1.27047E+18,ONLINE,,,3730,,Yes
1029,2,2008,9,6,5:53,$-120.00,Online Transaction,1.27047E+18,ONLINE,,,3730,Bad Card Number,Yes
1029,2,2008,11,14,9:58,$393.57,Online Transaction,8.37304E+18,ONLINE,,,3144,,Yes
1029,2,2008,11,14,12:18,$172.92,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1029,2,2008,11,14,15:20,$2.10,Online Transaction,6.45521E+18,ONLINE,,,5815,,Yes
1029,2,2008,11,14,16:27,$92.55,Swipe Transaction,6.01352E+18,Queen City,TX,75572,5921,,Yes
1029,2,2008,11,15,9:10,$64.05,Swipe Transaction,4.28987E+18,Atlanta,TX,75551,5921,,Yes
1029,2,2009,1,19,7:08,$64.07,Online Transaction,5.75302E+18,ONLINE,,,5311,,Yes
1029,2,2009,1,19,9:20,$245.49,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1029,2,2009,1,19,10:00,$81.71,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1029,2,2009,1,19,12:39,$72.07,Online Transaction,-7.42109E+18,ONLINE,,,5311,,Yes
1029,2,2016,11,13,10:55,$97.23,Online Transaction,-2.91654E+18,ONLINE,,,5719,Insufficient Balance,Yes
1029,3,2010,6,17,7:05,$253.96,Online Transaction,9.69539E+17,ONLINE,,,5712,,Yes
1029,3,2010,6,17,8:01,$244.80,Online Transaction,-6.76107E+18,ONLINE,,,5310,,Yes
1029,3,2010,6,17,8:04,$52.63,Online Transaction,3.18952E+18,ONLINE,,,5311,,Yes
1029,3,2010,6,17,9:39,$23.21,Online Transaction,7.47959E+18,ONLINE,,,5311,,Yes
1029,3,2010,6,17,10:48,$101.92,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1029,3,2010,6,17,13:43,$4.65,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1029,3,2010,6,18,7:07,$221.75,Online Transaction,5.76311E+18,ONLINE,,,5310,,Yes
1029,3,2010,6,18,8:01,$6.48,Online Transaction,2.1223E+18,ONLINE,,,5094,,Yes
1029,3,2010,6,18,8:15,$43.70,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1030,1,2019,10,4,18:56,$8.12,Chip Transaction,-3.39554E+18,Rome,Italy,,5311,,Yes
1031,0,2008,4,10,12:14,$62.32,Online Transaction,-3.73986E+18,ONLINE,,,7832,,Yes
1031,0,2008,4,10,12:49,$177.13,Swipe Transaction,6.71444E+18,College Place,WA,99324,5310,,Yes
1031,0,2008,4,10,12:51,$0.08,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1031,0,2008,4,10,14:27,$35.68,Online Transaction,-5.58112E+18,ONLINE,,,5311,,Yes
1031,0,2008,9,7,8:14,$75.78,Online Transaction,-5.90412E+18,ONLINE,,,5719,,Yes
1031,0,2008,9,7,8:58,$139.78,Online Transaction,-5.84193E+18,ONLINE,,,4121,,Yes
1031,0,2008,9,7,10:23,$12.26,Online Transaction,5.2328E+18,ONLINE,,,5814,,Yes
1031,0,2008,9,7,13:27,$380.04,Online Transaction,3.63555E+18,ONLINE,,,5310,,Yes
1031,0,2008,9,7,15:41,$196.56,Swipe Transaction,6.71444E+18,College Place,WA,99324,5310,,Yes
1032,0,2006,2,16,15:43,$9.32,Swipe Transaction,-3.28424E+18,Edmond,OK,73013,7832,,Yes
1032,0,2006,2,16,16:08,$55.62,Swipe Transaction,-4.7699E+17,Yukon,OK,73099,7922,,Yes
1032,0,2006,2,16,17:27,$20.16,Swipe Transaction,-6.76107E+18,Norman,OK,73026,5310,,Yes
1032,0,2006,2,16,17:59,$87.40,Swipe Transaction,7.14574E+18,Perry,OK,73077,5251,,Yes
1032,0,2006,2,21,13:13,$67.82,Swipe Transaction,5.75302E+18,Marlow,OK,73055,5311,,Yes
1032,0,2006,2,21,14:17,$222.59,Swipe Transaction,1.91348E+18,Sulphur,OK,73086,5300,,Yes
1032,0,2006,7,11,10:44,$371.14,Swipe Transaction,3.89788E+18,Algiers,Algeria,,5094,,Yes
1032,0,2006,7,12,9:54,$377.00,Swipe Transaction,-2.98546E+18,Algiers,Algeria,,7011,,Yes
1032,0,2006,7,12,10:04,$96.21,Swipe Transaction,-7.23139E+18,Algiers,Algeria,,5310,,Yes
1032,0,2006,7,13,11:34,$140.94,Swipe Transaction,3.89788E+18,Algiers,Algeria,,5094,,Yes
1032,1,2009,1,24,11:14,$15.76,Online Transaction,-7.81388E+17,ONLINE,,,3009,,Yes
1032,1,2009,1,24,11:22,$38.74,Online Transaction,-5.62484E+18,ONLINE,,,7832,,Yes
1032,1,2009,1,24,13:24,$48.37,Online Transaction,2.88419E+18,ONLINE,,,5311,,Yes
1032,1,2009,1,24,13:55,$73.54,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1032,1,2009,1,24,16:28,$35.79,Swipe Transaction,-9.14775E+18,Bethany,OK,73008,5300,,Yes
1032,1,2016,11,22,11:06,$258.11,Online Transaction,4.11333E+18,ONLINE,,,5814,,Yes
1032,2,2013,7,29,7:54,$94.20,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1032,2,2013,8,2,6:30,$79.55,Online Transaction,6.45521E+18,ONLINE,,,5815,,Yes
1032,2,2013,8,2,7:07,$75.68,Online Transaction,-5.43252E+17,ONLINE,,,5977,Insufficient Balance,Yes
1032,2,2013,8,2,8:32,$8.71,Swipe Transaction,7.32765E+18,Strasburg,OH,44680,5411,,Yes
1032,2,2013,8,2,10:37,$61.77,Online Transaction,5.05184E+18,ONLINE,,,5941,,Yes
1032,2,2013,8,2,11:10,$174.95,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1032,2,2013,8,2,13:42,$74.20,Online Transaction,-6.16004E+18,ONLINE,,,4121,,Yes
1032,2,2013,8,2,13:52,$5.58,Online Transaction,4.87234E+18,ONLINE,,,5732,,Yes
1032,2,2013,8,3,5:41,$19.66,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1032,2,2013,8,3,8:39,$65.88,Online Transaction,-2.45178E+17,ONLINE,,,5311,,Yes
1032,2,2013,8,3,8:45,$305.00,Online Transaction,-1.12121E+17,ONLINE,,,3509,,Yes
1032,2,2013,8,4,6:26,$-305.00,Online Transaction,-1.12121E+17,ONLINE,,,3509,,Yes
1032,2,2013,8,4,6:27,$3.39,Online Transaction,-1.12121E+17,ONLINE,,,3509,,Yes
1032,2,2015,12,14,10:10,$57.18,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1032,2,2015,12,14,11:09,$46.90,Swipe Transaction,5.15238E+18,Bethany,OK,73008,5651,,Yes
1032,2,2015,12,14,12:40,$81.36,Chip Transaction,4.27203E+18,Bethany,OK,73008,5310,,Yes
1032,3,2016,3,27,12:27,$3.47,Online Transaction,6.13521E+18,ONLINE,,,9402,,Yes
1032,3,2016,3,27,13:55,$109.01,Online Transaction,-7.42109E+18,ONLINE,,,5311,,Yes
1032,4,2016,3,1,11:18,$7.88,Online Transaction,8.24576E+18,ONLINE,,,5661,,Yes
1032,4,2016,3,1,14:04,$0.62,Online Transaction,6.13521E+18,ONLINE,,,9402,,Yes
1032,4,2016,3,1,14:17,$77.91,Online Transaction,-2.91654E+18,ONLINE,,,5719,,Yes
1032,4,2016,3,1,14:42,$89.78,Online Transaction,-9.62083E+17,ONLINE,,,4131,,Yes
1033,1,2008,1,24,7:42,$75.44,Online Transaction,-8.19461E+18,ONLINE,,,3001,,Yes
1033,1,2008,1,24,9:17,$64.79,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1033,1,2015,8,17,12:22,$52.27,Online Transaction,4.87234E+18,ONLINE,,,5732,,Yes
1033,1,2015,8,17,12:33,$125.98,Online Transaction,8.22648E+17,ONLINE,,,5311,,Yes
1033,1,2015,8,18,10:08,$585.00,Swipe Transaction,-1.44172E+18,Dunn Loring,VA,22027,5712,,Yes
1033,1,2015,8,18,11:50,$36.46,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1033,1,2015,8,18,13:12,$57.83,Online Transaction,3.18952E+18,ONLINE,,,5311,,Yes
1033,1,2015,8,18,14:21,$3.31,Online Transaction,6.75962E+18,ONLINE,,,5311,,Yes
1033,1,2015,8,18,14:26,$205.95,Online Transaction,1.91348E+18,ONLINE,,,5300,Insufficient Balance,Yes
1033,1,2015,8,19,9:05,$98.01,Online Transaction,-2.91654E+18,ONLINE,,,5719,,Yes
1033,1,2016,5,1,11:44,$253.32,Online Transaction,3.41453E+18,ONLINE,,,5651,,Yes
1033,3,2007,8,22,7:00,$77.88,Online Transaction,7.14574E+18,ONLINE,,,5251,,Yes
1033,3,2007,8,22,7:08,$12.35,Online Transaction,-5.46792E+18,ONLINE,,,5912,,Yes
1033,3,2007,8,22,8:57,$237.27,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1033,3,2007,8,22,11:03,$161.22,Online Transaction,4.79601E+18,ONLINE,,,5732,,Yes
1033,3,2007,8,22,12:40,$220.79,Online Transaction,-3.22076E+18,ONLINE,,,5311,,Yes
1033,3,2009,2,18,7:26,$111.97,Online Transaction,-5.58112E+18,ONLINE,,,5311,,Yes
1033,3,2009,2,18,9:42,$22.67,Online Transaction,-5.58112E+18,ONLINE,,,5311,,Yes
1033,3,2009,2,18,10:13,$35.71,Online Transaction,1.67088E+18,ONLINE,,,5814,,Yes
1033,3,2009,2,18,10:27,$126.75,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1033,3,2009,2,18,14:17,$2.35,Online Transaction,-5.69364E+18,ONLINE,,,4112,,Yes
1033,3,2009,2,21,11:23,$192.00,Online Transaction,4.8349E+17,ONLINE,,,3504,,Yes
1033,3,2009,2,21,12:26,$34.34,Online Transaction,6.62128E+18,ONLINE,,,5814,,Yes
1033,3,2009,3,1,6:33,$-192.00,Online Transaction,4.8349E+17,ONLINE,,,3504,,Yes
1033,3,2009,3,1,6:40,$14.95,Online Transaction,4.8349E+17,ONLINE,,,3504,,Yes
1033,3,2016,4,10,13:34,$2.71,Online Transaction,-7.89397E+18,ONLINE,,,3260,,Yes
1033,3,2016,4,10,15:01,$49.77,Online Transaction,9.05774E+18,ONLINE,,,5311,,Yes
1033,3,2016,4,10,15:05,$30.49,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1033,3,2016,4,10,17:06,$165.34,Online Transaction,-3.03858E+17,ONLINE,,,5251,,Yes
1033,3,2016,4,10,17:47,$4.46,Online Transaction,4.79601E+18,ONLINE,,,5732,,Yes
1033,3,2016,4,10,17:54,$50.72,Online Transaction,6.45521E+18,ONLINE,,,5815,,Yes
1034,1,2013,9,27,10:14,$118.52,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1034,1,2013,9,27,10:23,$101.72,Swipe Transaction,-7.12068E+18,Wooster,OH,44691,5733,,Yes
1034,1,2013,9,27,12:23,$111.14,Swipe Transaction,7.07196E+18,Strasburg,OH,44680,5193,,Yes
1034,1,2013,9,27,13:35,$76.59,Swipe Transaction,7.32765E+18,Strasburg,OH,44680,5411,,Yes
1034,1,2013,9,28,8:04,$61.96,Swipe Transaction,-9.12391E+18,Strasburg,OH,44680,5300,,Yes
1034,1,2013,9,28,9:21,$143.34,Swipe Transaction,-9.12391E+18,Strasburg,OH,44680,5300,,Yes
1034,1,2013,9,28,9:24,$153.57,Online Transaction,-5.43252E+17,ONLINE,,,5977,,Yes
1034,1,2013,9,28,10:02,$37.36,Online Transaction,6.04253E+18,ONLINE,,,5912,,Yes
1034,1,2013,9,28,10:44,$49.25,Online Transaction,-5.90412E+18,ONLINE,,,5719,,Yes
1034,1,2013,9,28,12:05,$58.90,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1034,1,2013,9,28,12:15,$40.09,Swipe Transaction,-3.79651E+18,Strasburg,OH,44680,5912,,Yes
1034,1,2013,9,28,12:30,$378.00,Online Transaction,3.33722E+17,ONLINE,,,4722,,Yes
1034,1,2013,9,28,14:33,$100.74,Online Transaction,2.88419E+18,ONLINE,,,5311,,Yes
1034,1,2013,9,28,16:09,$2.21,Online Transaction,-4.31714E+18,ONLINE,,,5211,,Yes
1034,1,2013,9,28,16:12,$184.02,Online Transaction,6.63873E+18,ONLINE,,,5732,,Yes
1034,1,2013,9,29,8:53,$69.14,Swipe Transaction,7.32765E+18,Strasburg,OH,44680,5411,,Yes
1034,1,2013,9,29,12:32,$36.59,Online Transaction,-5.21142E+17,ONLINE,,,5815,,Yes
1034,1,2013,10,2,6:46,$249.95,Online Transaction,3.33722E+17,ONLINE,,,4722,,Yes
1034,1,2013,10,2,6:56,$-378.00,Online Transaction,3.33722E+17,ONLINE,,,4722,,Yes
1034,3,2013,8,23,9:10,$222.37,Online Transaction,4.87234E+18,ONLINE,,,5732,,Yes
1034,3,2013,8,23,13:38,$117.56,Online Transaction,2.1223E+18,ONLINE,,,5094,,Yes
1036,3,2008,9,1,9:45,$139.26,Online Transaction,2.1223E+18,ONLINE,,,5094,,Yes
1036,3,2008,9,1,15:32,$386.00,Online Transaction,-1.12121E+17,ONLINE,,,3509,,Yes
1036,3,2008,9,1,15:49,$190.88,Online Transaction,-1.11958E+18,ONLINE,,,5045,,Yes
1036,3,2008,9,1,16:02,$438.92,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1036,3,2008,9,2,10:31,$360.77,Online Transaction,-1.12121E+17,ONLINE,,,3509,,Yes
1036,3,2008,9,2,10:36,$-386.00,Online Transaction,-1.12121E+17,ONLINE,,,3509,,Yes
1036,3,2008,9,4,7:36,$46.70,Online Transaction,-2.16533E+18,ONLINE,,,5311,,Yes
1036,3,2008,9,4,7:48,$60.20,Online Transaction,-2.16533E+18,ONLINE,,,5311,,Yes
1036,3,2008,9,4,13:07,$61.10,Swipe Transaction,3.3698E+17,Rosedale,NY,11422,5300,,Yes
1036,5,2013,11,29,5:31,$121.02,Online Transaction,1.69805E+18,ONLINE,,,7922,,Yes
1036,5,2013,11,29,7:10,$142.91,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1036,5,2013,11,29,7:14,$12.87,Swipe Transaction,6.08896E+18,Strasburg,OH,44680,5211,,Yes
1036,5,2013,11,29,8:07,$148.35,Online Transaction,-5.47568E+18,ONLINE,,,5942,,Yes
1036,5,2013,11,29,8:17,$181.66,Swipe Transaction,-9.00923E+18,Strasburg,OH,44680,7922,,Yes
1036,5,2013,11,29,9:26,$65.02,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1036,5,2013,11,29,9:27,$0.15,Swipe Transaction,-3.79651E+18,Strasburg,OH,44680,5912,,Yes
1036,5,2013,11,29,9:48,$9.88,Swipe Transaction,-9.00923E+18,Strasburg,OH,44680,7922,,Yes
1036,5,2013,11,29,9:51,$130.21,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1036,5,2013,11,29,11:08,$285.77,Online Transaction,-5.51332E+17,ONLINE,,,4411,,Yes
1036,5,2013,11,29,11:22,$345.00,Online Transaction,1.7153E+18,ONLINE,,,3722,,Yes
1036,5,2013,11,29,14:51,$14.90,Online Transaction,6.45521E+18,ONLINE,,,5815,,Yes
1036,5,2013,11,30,8:41,$166.36,Swipe Transaction,7.07196E+18,Strasburg,OH,44680,5193,,Yes
1036,5,2013,11,30,12:23,$19.19,Online Transaction,4.24134E+18,ONLINE,,,4814,,Yes
1036,5,2013,11,30,14:58,$168.27,Swipe Transaction,-5.63158E+17,Strasburg,OH,44680,5310,,Yes
1036,5,2013,12,1,7:06,$355.69,Online Transaction,-7.81388E+17,ONLINE,,,3009,,Yes
1036,5,2013,12,1,7:14,$36.65,Online Transaction,-6.16004E+18,ONLINE,,,4121,,Yes
1036,5,2013,12,1,9:35,$277.80,Online Transaction,1.7153E+18,ONLINE,,,3722,,Yes
1036,5,2013,12,1,9:56,$-345.00,Online Transaction,1.7153E+18,ONLINE,,,3722,,Yes
1036,6,2012,8,10,13:18,$36.98,Online Transaction,4.64574E+18,ONLINE,,,7996,,Yes
1036,6,2012,8,11,11:58,$8.16,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1036,6,2012,8,11,12:10,$217.06,Online Transaction,-6.76107E+18,ONLINE,,,5310,,Yes
1036,6,2012,8,12,15:59,$24.82,Online Transaction,3.18952E+18,ONLINE,,,5311,,Yes
1036,6,2012,8,12,18:44,$1.66,Swipe Transaction,-1.28808E+18,Far Rockaway,NY,11691,5499,,Yes
1036,6,2012,8,12,18:57,$172.00,Online Transaction,-6.16179E+18,ONLINE,,,3389,,Yes
1036,6,2012,8,14,19:50,$1.42,Swipe Transaction,4.60423E+18,Brooklyn,NY,11207,5411,,Yes
1036,6,2012,8,15,9:56,$24.67,Online Transaction,8.09919E+18,ONLINE,,,7996,,Yes
1036,6,2012,8,15,18:36,$22.37,Swipe Transaction,4.9801E+18,Jamaica,NY,11434,5300,,Yes
1036,6,2012,8,15,18:41,$415.77,Swipe Transaction,-8.56695E+18,Hewlett,NY,11557,3640,,Yes
1036,6,2012,8,16,13:31,$-172.00,Online Transaction,-6.16179E+18,ONLINE,,,3389,,Yes
1036,6,2012,8,16,13:52,$107.90,Online Transaction,-6.16179E+18,ONLINE,,,3389,,Yes
1036,7,2008,2,7,8:59,$112.44,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1037,1,2010,8,3,5:16,$225.55,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1037,1,2010,8,3,8:39,$33.23,Online Transaction,3.18952E+18,ONLINE,,,5311,,Yes
1037,1,2010,8,3,13:43,$127.48,Online Transaction,-5.90412E+18,ONLINE,,,5719,,Yes
1037,1,2010,8,3,13:56,$159.00,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1037,1,2010,8,5,9:17,$172.74,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1037,1,2010,8,5,9:27,$34.55,Online Transaction,5.92371E+18,ONLINE,,,5045,,Yes
1037,1,2010,8,5,9:38,$-159.00,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1037,1,2010,8,5,9:40,$455.25,Online Transaction,-7.80705E+18,ONLINE,,,3684,,Yes
1037,1,2010,8,5,9:53,$189.38,Online Transaction,7.14574E+18,ONLINE,,,5251,,Yes
1037,1,2010,8,5,11:29,$101.19,Online Transaction,-5.90412E+18,ONLINE,,,5719,,Yes
1037,1,2010,8,5,11:45,$6.44,Online Transaction,-3.09674E+18,ONLINE,,,5814,,Yes
1037,1,2010,8,5,12:35,$161.26,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1037,1,2010,8,6,5:34,$472.01,Swipe Transaction,-2.04649E+18,Port au Prince,Haiti,,7011,,Yes
1037,1,2010,8,6,5:44,$71.58,Online Transaction,-8.11299E+18,ONLINE,,,4511,,Yes
1037,1,2016,3,3,10:43,$311.93,Online Transaction,5.62583E+18,ONLINE,,,7922,,Yes
1037,1,2016,3,3,10:53,$415.42,Chip Transaction,4.87489E+17,Manitowoc,WI,54220,8043,,Yes
1037,1,2016,3,3,11:01,$612.12,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1038,0,2017,11,28,16:16,$2.45,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,,Yes
1038,0,2017,11,28,18:26,$2.95,Chip Transaction,-6.01867E+18,Rome,Italy,,5947,,Yes
1038,0,2017,12,3,12:39,$2.20,Chip Transaction,-1.6423E+18,Rome,Italy,,5912,,Yes
1038,0,2017,12,3,17:42,$9.27,Chip Transaction,-3.36283E+18,Rome,Italy,,7011,,Yes
1038,0,2017,12,3,18:45,$70.92,Chip Transaction,-2.45178E+17,Rome,Italy,,5311,,Yes
1038,0,2017,12,5,11:56,$23.92,Chip Transaction,6.99836E+18,Rome,Italy,,5411,,Yes
1038,0,2017,12,5,16:37,$70.19,Chip Transaction,9.05774E+18,Rome,Italy,,5311,,Yes
1038,0,2017,12,5,19:16,$40.55,Chip Transaction,3.01718E+18,Rome,Italy,,5921,,Yes
1038,0,2017,12,10,15:46,$69.01,Chip Transaction,6.0514E+18,Rome,Italy,,5310,,Yes
1038,0,2017,12,12,11:40,$1.24,Chip Transaction,6.0514E+18,Rome,Italy,,5310,,Yes
1038,0,2017,12,13,11:24,$409.00,Chip Transaction,-6.16179E+18,Rome,Italy,,3389,,Yes
1038,0,2017,12,13,16:06,$4.20,Chip Transaction,6.66197E+18,Rome,Italy,,5211,,Yes
1038,1,2005,12,29,9:08,$280.93,Swipe Transaction,4.87884E+18,Algiers,Algeria,,5651,,Yes
1038,1,2005,12,29,10:27,$173.04,Swipe Transaction,-5.47874E+18,Algiers,Algeria,,5411,,Yes
1038,1,2006,1,3,14:55,$233.76,Swipe Transaction,4.87884E+18,Algiers,Algeria,,5651,,Yes
1038,1,2006,1,6,10:13,$103.43,Swipe Transaction,2.56038E+18,Algiers,Algeria,,5193,Insufficient Balance,Yes
1038,3,2012,5,15,13:16,$144.77,Online Transaction,-4.28247E+18,ONLINE,,,4829,,Yes
1038,3,2012,5,15,17:26,$142.59,Online Transaction,8.40186E+18,ONLINE,,,3006,,Yes
1038,3,2012,5,16,13:24,$15.88,Online Transaction,2.88419E+18,ONLINE,,,5311,,Yes
1038,3,2012,5,17,15:49,$16.00,Online Transaction,8.22648E+17,ONLINE,,,5311,,Yes
1038,3,2012,5,18,10:37,$0.06,Swipe Transaction,1.79919E+18,Empire,AL,35063,5499,,Yes
1038,3,2012,5,19,13:30,$2.05,Online Transaction,7.31834E+18,ONLINE,,,7996,,Yes
1038,3,2012,5,19,17:10,$3.21,Online Transaction,4.11333E+18,ONLINE,,,5814,,Yes
1038,3,2012,5,20,13:42,$0.02,Online Transaction,-2.04205E+18,ONLINE,,,5815,,Yes
1038,3,2012,5,22,9:31,$29.00,Online Transaction,6.45521E+18,ONLINE,,,5815,,Yes
1039,4,2008,12,4,7:28,$28.37,Online Transaction,7.0356E+18,ONLINE,,,5311,,Yes
1039,4,2008,12,4,13:26,$230.66,Online Transaction,-2.09982E+18,ONLINE,,,7801,,Yes
1039,4,2008,12,4,15:29,$135.40,Online Transaction,7.31834E+18,ONLINE,,,7996,,Yes
1039,4,2008,12,5,7:38,$132.52,Online Transaction,4.24134E+18,ONLINE,,,4814,,Yes
1039,4,2008,12,5,7:46,$157.43,Online Transaction,-6.76107E+18,ONLINE,,,5310,,Yes
1039,4,2008,12,5,12:00,$12.06,Online Transaction,7.47959E+18,ONLINE,,,5311,,Yes
1039,4,2008,12,5,16:08,$296.05,Online Transaction,8.38425E+17,ONLINE,,,4814,,Yes
1040,0,2015,4,24,9:06,$154.95,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1040,0,2015,4,24,11:08,$242.91,Online Transaction,1.91348E+18,ONLINE,,,5300,,Yes
1040,0,2015,4,24,12:08,$1.57,Online Transaction,7.47959E+18,ONLINE,,,5311,,Yes
1040,0,2015,4,24,12:54,$162.98,Online Transaction,5.62583E+18,ONLINE,,,7922,,Yes
1040,0,2015,4,24,15:08,$59.41,Chip Transaction,2.15537E+18,Sturgis,MS,39769,5813,,Yes
1040,0,2015,4,26,9:07,$190.11,Online Transaction,-8.11299E+18,ONLINE,,,4511,,Yes
1040,0,2015,4,26,12:35,$593.94,Online Transaction,-2.07285E+18,ONLINE,,,4411,,Yes
1040,1,2016,8,16,11:10,$216.81,Online Transaction,-3.03858E+17,ONLINE,,,5251,,Yes
